review_order,batch_position,batch_bucket,sport_family,sport_label,asset_domain,display_name,candidate_id,review_state,source_url,evidence_to_open,board_to_open,intake_to_fill,fields_mike_can_fill_now,fields_to_keep_blank_or_held,do_not_touch,local_asset_present,current_source_reviewed,current_identity_status,local_asset_needed_later,guardrail_note
1,next_01,source_review_now,softball,Softball,athlete_photo,operator_add_player_from_league_player_index,carolina_blaze_league_player_index_candidate_03,source_candidate_only_local_asset_missing,https://theausl.com/players/,https://theausl.com/players/,data/asset_registry/softball/athlete_photo_contact_sheets/carolina_blaze.md,data/asset_registry/softball/softball_athlete_photo_review_intake.csv,source_reviewed; source_allowed_for_review_only; rights_reviewed; source_url_to_record; operator_notes; reviewed_by; reviewed_at_local,operator_decision=hold_identity; identity_verified=no until named athlete evidence; local_file_reviewed=no until local file exists; registry_action=hold_no_registry_state_change_until_local_candidate_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,operator_decision; identity_verified; local_file_reviewed; approval_status; registry_action; local_candidate_path; approved_marker_path; headshot.png; .approved; publish_ready; auto_approval; auto_publish; move_files,no,no,no,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
56,,source_already_reviewed_wait_for_local_asset,softball,Softball,logo,Carolina Blaze,primary_logo,source_candidate_only_local_logo_missing,https://theausl.com/blaze/,https://theausl.com/blaze/,data/asset_registry/softball/softball_logo_contact_sheet.md,data/asset_registry/softball/softball_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
57,,source_already_reviewed_wait_for_local_asset,softball,Softball,logo,Chicago Bandits,primary_logo,source_candidate_only_local_logo_missing,https://theausl.com/bandits/,https://theausl.com/bandits/,data/asset_registry/softball/softball_logo_contact_sheet.md,data/asset_registry/softball/softball_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
58,,source_already_reviewed_wait_for_local_asset,softball,Softball,logo,Oklahoma City Spark,primary_logo,source_candidate_only_local_logo_missing,https://theausl.com/spark/,https://theausl.com/spark/,data/asset_registry/softball/softball_logo_contact_sheet.md,data/asset_registry/softball/softball_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
59,,source_already_reviewed_wait_for_local_asset,softball,Softball,logo,Portland Cascade,primary_logo,source_candidate_only_local_logo_missing,https://theausl.com/cascade/,https://theausl.com/cascade/,data/asset_registry/softball/softball_logo_contact_sheet.md,data/asset_registry/softball/softball_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
60,,source_already_reviewed_wait_for_local_asset,softball,Softball,logo,Texas Volts,primary_logo,source_candidate_only_local_logo_missing,https://theausl.com/volts/,https://theausl.com/volts/,data/asset_registry/softball/softball_logo_contact_sheet.md,data/asset_registry/softball/softball_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
61,,source_already_reviewed_wait_for_local_asset,softball,Softball,logo,Utah Talons,primary_logo,source_candidate_only_local_logo_missing,https://theausl.com/talons/,https://theausl.com/talons/,data/asset_registry/softball/softball_logo_contact_sheet.md,data/asset_registry/softball/softball_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
62,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Boston Fleet,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/boston-fleet,https://www.thepwhl.com/en/teams/boston-fleet,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
63,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,PWHL Detroit,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/detroit,https://www.thepwhl.com/en/teams/detroit,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
64,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,PWHL Hamilton,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/hamilton,https://www.thepwhl.com/en/teams/hamilton,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
65,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,PWHL Las Vegas,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/las-vegas,https://www.thepwhl.com/en/teams/las-vegas,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
66,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Minnesota Frost,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/minnesota-frost,https://www.thepwhl.com/en/teams/minnesota-frost,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
67,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Montreal Victoire,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/montreal-victoire,https://www.thepwhl.com/en/teams/montreal-victoire,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
68,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,New York Sirens,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/new-york-sirens,https://www.thepwhl.com/en/teams/new-york-sirens,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
69,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Ottawa Charge,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/ottawa-charge,https://www.thepwhl.com/en/teams/ottawa-charge,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
70,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Professional Women's Hockey League,league_mark,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/,https://www.thepwhl.com/en/,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
71,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,PWHL San Jose,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/san-jose,https://www.thepwhl.com/en/teams/san-jose,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
72,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Seattle Torrent,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/seattle-torrent,https://www.thepwhl.com/en/teams/seattle-torrent,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
73,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Toronto Sceptres,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/toronto-sceptres,https://www.thepwhl.com/en/teams/toronto-sceptres,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
74,,source_already_reviewed_wait_for_local_asset,womens_hockey,Women's Hockey,logo,Vancouver Goldeneyes,primary_logo,source_candidate_only_local_logo_missing,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,data/asset_registry/womens_hockey/womens_hockey_logo_contact_sheet.md,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,none unless Mike is correcting a human-entered source review after reopening the source page,registry_action=hold_no_registry_state_change_until_local_logo_asset_exists; publish_ready=false; auto_approval=false; auto_publish=false; move_files=false; paid_apis=false; asset_downloads=false,local asset files; approval_status; registry_action; publish_ready; auto_approval; auto_publish; move_files; paid_apis; asset_downloads,no,yes,yes,yes,review-only; no downloads; no approval-state changes; no headshot or marker writes
